word;anger;anticipation;disgust;fear;joy;sadness;surprise;trust
moat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.203
mob;0.538;0.0;0.0;0.577;0.0;0.0;0.0;0.0
mobile;0.0;0.344;0.0;0.0;0.0;0.0;0.0;0.0
mockery;0.0;0.0;0.477;0.0;0.0;0.0;0.0;0.0
mocking;0.484;0.0;0.469;0.0;0.0;0.363;0.0;0.0
moderator;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.492
modest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57
modify;0.0;0.0;0.0;0.0;0.0;0.0;0.352;0.0
molestation;0.742;0.0;0.914;0.859;0.0;0.744;0.0;0.0
momentum;0.0;0.594;0.0;0.0;0.0;0.0;0.0;0.0
monde;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.344
monetary;0.0;0.547;0.0;0.0;0.0;0.0;0.0;0.0
money;0.074;0.586;0.0;0.0;0.531;0.0;0.203;0.359
monk;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.586
monochrome;0.0;0.0;0.195;0.0;0.0;0.0;0.0;0.0
monogamy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.688
monsoon;0.0;0.0;0.0;0.0;0.0;0.391;0.0;0.0
monster;0.0;0.0;0.0;0.844;0.0;0.0;0.0;0.0
monstrosity;0.574;0.0;0.781;0.797;0.0;0.0;0.594;0.0
monstrous;0.0;0.0;0.0;0.0;0.0;0.0;0.68;0.0
moody;0.412;0.0;0.0;0.0;0.0;0.469;0.0;0.0
moonlight;0.0;0.0;0.0;0.0;0.364;0.0;0.0;0.0
moonstruck;0.0;0.0;0.0;0.0;0.0;0.0;0.727;0.0
moorings;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.461
moral;0.094;0.0;0.0;0.0;0.0;0.0;0.0;0.758
morality;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.703
morals;0.141;0.266;0.195;0.0;0.297;0.0;0.203;0.695
morbid;0.0;0.0;0.0;0.0;0.0;0.828;0.0;0.0
morbidity;0.594;0.0;0.727;0.82;0.0;0.864;0.0;0.0
morgue;0.0;0.0;0.773;0.844;0.0;0.734;0.0;0.0
moribund;0.0;0.0;0.0;0.0;0.0;0.758;0.0;0.0
morn;0.0;0.414;0.0;0.0;0.0;0.0;0.0;0.0
morning;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0
morrow;0.0;0.547;0.0;0.0;0.0;0.0;0.0;0.0
mortality;0.312;0.0;0.0;0.797;0.0;0.5;0.0;0.0
mortgage;0.0;0.0;0.0;0.331;0.0;0.0;0.0;0.0
mortgagee;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.359
mortgagor;0.0;0.0;0.0;0.258;0.0;0.0;0.0;0.0
mortification;0.0;0.398;0.711;0.719;0.0;0.802;0.0;0.0
mortuary;0.0;0.0;0.0;0.75;0.0;0.797;0.0;0.0
mosque;0.122;0.0;0.0;0.0;0.0;0.0;0.0;0.0
mosquito;0.219;0.0;0.445;0.0;0.0;0.0;0.0;0.0
mother;0.0;0.406;0.0;0.0;0.412;0.016;0.0;0.703
motherhood;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.703
motion;0.0;0.469;0.0;0.0;0.0;0.0;0.0;0.0
motivating;0.0;0.0;0.0;0.0;0.0;0.078;0.0;0.0
mountain;0.0;0.375;0.0;0.0;0.25;0.0;0.0;0.0
mountains;0.0;0.0;0.0;0.0;0.194;0.0;0.0;0.0
mourn;0.0;0.0;0.0;0.0;0.0;0.828;0.0;0.0
mournful;0.188;0.0;0.0;0.359;0.0;0.812;0.0;0.0
mourning;0.0;0.0;0.0;0.0;0.0;0.969;0.0;0.0
mouth;0.0;0.0;0.0;0.0;0.0;0.0;0.172;0.0
mouthful;0.0;0.0;0.164;0.0;0.0;0.0;0.0;0.0
movies;0.0;0.0;0.0;0.0;0.393;0.0;0.0;0.0
moving;0.0;0.0;0.0;0.0;0.0;0.295;0.0;0.0
movingforward;0.0;0.0;0.0;0.0;0.429;0.0;0.0;0.0
movingon;0.0;0.0;0.0;0.0;0.182;0.0;0.0;0.0
mri;0.0;0.0;0.0;0.344;0.0;0.0;0.0;0.0
muchneeded;0.0;0.0;0.0;0.0;0.312;0.0;0.0;0.0
mucis;0.0;0.0;0.0;0.0;0.212;0.0;0.0;0.0
muck;0.0;0.0;0.719;0.0;0.0;0.0;0.0;0.0
mucked;0.438;0.0;0.0;0.0;0.0;0.0;0.0;0.0
mucous;0.0;0.0;0.758;0.0;0.0;0.0;0.0;0.0
mucus;0.0;0.0;0.742;0.0;0.0;0.0;0.0;0.0
muddy;0.0;0.0;0.461;0.0;0.0;0.0;0.0;0.0
muff;0.318;0.0;0.391;0.0;0.0;0.0;0.0;0.0
mug;0.467;0.0;0.0;0.359;0.0;0.141;0.0;0.0
mule;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.281
mum;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0
munchies;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
murah;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.234
murder;0.897;0.0;0.839;0.906;0.0;0.828;0.617;0.0
murderer;0.922;0.0;0.82;0.953;0.0;0.877;0.0;0.0
murderous;0.853;0.0;0.789;0.92;0.0;0.844;0.625;0.0
murky;0.0;0.0;0.414;0.0;0.0;0.375;0.0;0.0
music;0.0;0.0;0.0;0.0;0.531;0.016;0.0;0.0
musical;0.011;0.367;0.0;0.0;0.422;0.045;0.219;0.492
musket;0.0;0.0;0.0;0.391;0.0;0.0;0.0;0.0
musty;0.0;0.0;0.602;0.0;0.0;0.0;0.0;0.0
mutable;0.0;0.344;0.0;0.0;0.0;0.0;0.0;0.0
mutilated;0.0;0.0;0.789;0.0;0.0;0.0;0.0;0.0
mutilation;0.714;0.0;0.93;0.906;0.0;0.828;0.0;0.0
mutiny;0.727;0.0;0.484;0.734;0.0;0.0;0.648;0.0
mutter;0.182;0.0;0.0;0.0;0.0;0.0;0.0;0.0
muzzle;0.0;0.0;0.0;0.312;0.0;0.0;0.0;0.0
myfavorite;0.0;0.0;0.0;0.0;0.804;0.0;0.0;0.0
myopia;0.283;0.0;0.0;0.0;0.0;0.339;0.0;0.0
mysterious;0.0;0.562;0.0;0.435;0.0;0.0;0.586;0.0
mystery;0.0;0.711;0.0;0.0;0.0;0.0;0.625;0.0
mystic;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0
nab;0.0;0.0;0.0;0.0;0.0;0.0;0.492;0.0
nag;0.394;0.0;0.0;0.0;0.0;0.0;0.0;0.0
naman;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.234
namaste;0.0;0.0;0.0;0.0;0.453;0.0;0.0;0.0
nameless;0.0;0.0;0.148;0.0;0.0;0.0;0.0;0.0
nap;0.0;0.0;0.0;0.0;0.206;0.0;0.0;0.0
napkin;0.0;0.0;0.0;0.0;0.0;0.031;0.0;0.0
nappy;0.0;0.0;0.484;0.0;0.0;0.0;0.0;0.0
nascent;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
nasty;0.672;0.0;0.703;0.466;0.0;0.484;0.0;0.0
nation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.406
nature;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
nausea;0.0;0.0;0.711;0.406;0.0;0.0;0.0;0.0
nauseate;0.0;0.0;0.703;0.0;0.0;0.0;0.0;0.0
nauseous;0.0;0.0;0.664;0.375;0.0;0.5;0.0;0.0
navigable;0.0;0.406;0.0;0.0;0.0;0.0;0.0;0.0
navigator;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.578
necessarily;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.461
necessity;0.0;0.0;0.0;0.0;0.0;0.236;0.0;0.0
needalife;0.0;0.0;0.0;0.0;0.0;0.398;0.0;0.0
needit;0.0;0.0;0.0;0.156;0.0;0.0;0.0;0.0
needles;0.0;0.0;0.0;0.547;0.0;0.0;0.0;0.0
needtoknow;0.0;0.0;0.0;0.173;0.0;0.0;0.0;0.0
needtorelax;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0
nefarious;0.0;0.0;0.656;0.656;0.0;0.546;0.562;0.0
negation;0.344;0.0;0.0;0.0;0.0;0.0;0.0;0.0
negative;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
neglected;0.324;0.0;0.414;0.0;0.0;0.688;0.0;0.0
negotiate;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.445
negro;0.0;0.0;0.0;0.0;0.0;0.281;0.0;0.0
neighbor;0.0;0.281;0.0;0.0;0.0;0.0;0.0;0.523
neighborhood;0.0;0.266;0.0;0.0;0.0;0.0;0.0;0.0
nepotism;0.371;0.0;0.484;0.0;0.0;0.328;0.0;0.0
nerds;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
nerves;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
nervous;0.0;0.602;0.0;0.469;0.0;0.0;0.0;0.0
nervousness;0.0;0.0;0.0;0.627;0.0;0.0;0.0;0.0
nervouswreck;0.0;0.0;0.0;0.672;0.0;0.0;0.0;0.0
nervy;0.0;0.0;0.0;0.391;0.0;0.0;0.0;0.0
nest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.398
nestle;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.367
nether;0.278;0.0;0.0;0.312;0.0;0.328;0.0;0.0
nettle;0.422;0.0;0.289;0.0;0.0;0.0;0.0;0.0
network;0.0;0.289;0.0;0.0;0.0;0.0;0.0;0.0
neuralgia;0.0;0.0;0.0;0.547;0.0;0.422;0.0;0.0
neurosis;0.0;0.0;0.0;0.656;0.0;0.531;0.0;0.0
neurotic;0.0;0.0;0.531;0.703;0.0;0.0;0.0;0.0
neutral;0.0;0.148;0.0;0.0;0.114;0.0;0.0;0.398
neutrality;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43
newbeginnings;0.0;0.0;0.0;0.0;0.693;0.0;0.0;0.0
newcomer;0.0;0.0;0.0;0.141;0.0;0.0;0.352;0.0
newday;0.0;0.0;0.0;0.0;0.438;0.0;0.0;0.0
newjob;0.0;0.0;0.0;0.266;0.0;0.0;0.0;0.0
newlife;0.0;0.0;0.0;0.0;0.618;0.0;0.0;0.0
newme;0.0;0.0;0.0;0.0;0.515;0.0;0.0;0.0
newstart;0.0;0.0;0.0;0.0;0.344;0.0;0.0;0.0
newyear;0.0;0.0;0.0;0.0;0.561;0.0;0.0;0.0
nicotine;0.0;0.0;0.422;0.0;0.0;0.0;0.0;0.0
nigga;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.273
nightmare;0.0;0.0;0.0;0.828;0.0;0.0;0.0;0.0
nightmares;0.0;0.0;0.0;0.759;0.0;0.0;0.0;0.0
nobility;0.0;0.352;0.0;0.0;0.0;0.0;0.0;0.523
noble;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.648
nobleman;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.516
nobodycares;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
nocomplaints;0.0;0.0;0.0;0.0;0.485;0.0;0.0;0.0
nohope;0.0;0.0;0.0;0.0;0.0;0.688;0.0;0.0
noisy;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
noncompliance;0.279;0.289;0.0;0.276;0.0;0.375;0.0;0.0
nonsense;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
nonsensical;0.0;0.0;0.0;0.0;0.0;0.312;0.0;0.0
noob;0.133;0.0;0.0;0.0;0.0;0.0;0.0;0.0
noose;0.0;0.0;0.0;0.0;0.0;0.391;0.0;0.0
nopoint;0.266;0.0;0.0;0.0;0.0;0.0;0.0;0.0
noregrets;0.0;0.0;0.0;0.0;0.328;0.0;0.0;0.0
northeast;0.0;0.0;0.0;0.088;0.0;0.0;0.0;0.0
noschool;0.0;0.0;0.0;0.0;0.516;0.0;0.0;0.0
nose;0.0;0.0;0.18;0.0;0.0;0.0;0.0;0.0
nosey;0.213;0.0;0.0;0.0;0.0;0.0;0.0;0.0
nosnow;0.0;0.0;0.0;0.0;0.0;0.169;0.0;0.0
nostalgia;0.0;0.0;0.0;0.0;0.47;0.312;0.0;0.0
nostalgic;0.0;0.0;0.0;0.0;0.439;0.0;0.0;0.0
nostress;0.0;0.0;0.0;0.0;0.421;0.0;0.0;0.0
nosun;0.0;0.0;0.0;0.0;0.0;0.255;0.0;0.0
notable;0.0;0.0;0.0;0.0;0.297;0.0;0.0;0.523
notamorningperson;0.266;0.0;0.0;0.0;0.0;0.0;0.0;0.0
notary;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.609
nothappy;0.412;0.0;0.0;0.0;0.0;0.0;0.0;0.0
nothingbetter;0.0;0.0;0.0;0.0;0.647;0.0;0.0;0.0
nothingness;0.0;0.0;0.0;0.0;0.0;0.594;0.0;0.0
notification;0.0;0.523;0.0;0.0;0.0;0.0;0.0;0.0
notoriety;0.25;0.0;0.289;0.109;0.0;0.0;0.0;0.0
notready;0.0;0.0;0.0;0.281;0.0;0.0;0.0;0.0
nowork;0.0;0.0;0.0;0.0;0.344;0.0;0.0;0.0
noworries;0.0;0.0;0.0;0.0;0.453;0.0;0.0;0.0
noxious;0.0;0.0;0.703;0.547;0.0;0.0;0.0;0.0
nuisance;0.406;0.0;0.0;0.0;0.0;0.0;0.0;0.0
nullify;0.0;0.0;0.0;0.0;0.0;0.0;0.203;0.0
numbness;0.0;0.0;0.0;0.0;0.0;0.359;0.0;0.0
nun;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.602
nurse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.594
nursery;0.0;0.0;0.0;0.0;0.234;0.0;0.0;0.477
nurture;0.059;0.406;0.117;0.078;0.469;0.0;0.0;0.703
nutritious;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.0
oasis;0.0;0.422;0.0;0.0;0.486;0.0;0.0;0.453
oath;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.781
obedience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.539
obese;0.0;0.0;0.734;0.0;0.0;0.0;0.0;0.0
obesity;0.0;0.0;0.695;0.0;0.0;0.359;0.0;0.0
obey;0.0;0.0;0.0;0.016;0.0;0.0;0.0;0.578
obi;0.0;0.0;0.352;0.375;0.0;0.0;0.0;0.0
obit;0.0;0.0;0.0;0.0;0.0;0.703;0.352;0.0
obituary;0.0;0.0;0.0;0.0;0.0;0.672;0.0;0.0
objection;0.469;0.0;0.0;0.0;0.0;0.0;0.0;0.0
objective;0.0;0.391;0.0;0.0;0.0;0.0;0.0;0.617
oblige;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.461
obliging;0.141;0.398;0.156;0.25;0.333;0.0;0.188;0.539
obligor;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0
obliterate;0.843;0.0;0.0;0.766;0.0;0.594;0.0;0.0
obliterated;0.894;0.0;0.0;0.8;0.0;0.0;0.0;0.0
obliteration;0.0;0.0;0.0;0.75;0.0;0.75;0.0;0.0
oblivion;0.437;0.0;0.0;0.609;0.0;0.0;0.0;0.0
obnoxious;0.484;0.0;0.438;0.0;0.0;0.406;0.0;0.0
obscene;0.0;0.0;0.672;0.0;0.0;0.0;0.0;0.0
obscenity;0.641;0.0;0.625;0.0;0.0;0.0;0.0;0.0
obsessing;0.0;0.0;0.0;0.312;0.0;0.0;0.0;0.0
obstacle;0.242;0.0;0.0;0.344;0.0;0.266;0.0;0.242
obstetrician;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.516
obstruct;0.5;0.0;0.0;0.438;0.0;0.0;0.0;0.0
obstructive;0.542;0.0;0.0;0.0;0.0;0.0;0.0;0.0
obtainable;0.0;0.0;0.0;0.0;0.156;0.0;0.0;0.0
obvious;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.539
occasional;0.0;0.0;0.0;0.0;0.0;0.0;0.312;0.0
occult;0.0;0.0;0.484;0.559;0.0;0.0;0.0;0.0
occupant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43
ocd;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0
ocean;0.0;0.0;0.0;0.0;0.286;0.0;0.0;0.0
octopus;0.0;0.0;0.258;0.0;0.0;0.0;0.0;0.0
oddity;0.0;0.0;0.359;0.0;0.0;0.188;0.578;0.0
odious;0.667;0.0;0.555;0.5;0.0;0.0;0.0;0.0
offend;0.75;0.0;0.422;0.0;0.0;0.0;0.0;0.0
offended;0.652;0.0;0.0;0.0;0.0;0.5;0.0;0.0
offender;0.53;0.0;0.484;0.698;0.0;0.594;0.0;0.0
offense;0.469;0.0;0.5;0.422;0.0;0.484;0.0;0.0
offensive;0.549;0.0;0.578;0.0;0.0;0.0;0.0;0.0
offering;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.414
officer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.609
official;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.68
offset;0.0;0.359;0.0;0.0;0.0;0.0;0.0;0.0
ogre;0.0;0.0;0.547;0.609;0.0;0.0;0.0;0.0
ohdear;0.0;0.0;0.0;0.406;0.0;0.0;0.0;0.0
ohgod;0.0;0.0;0.0;0.453;0.0;0.0;0.0;0.0
ohno;0.0;0.0;0.0;0.484;0.0;0.0;0.0;0.0
ohshit;0.0;0.0;0.0;0.766;0.0;0.0;0.0;0.0
oils;0.0;0.0;0.0;0.0;0.141;0.0;0.0;0.0
older;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
olfactory;0.0;0.328;0.0;0.0;0.0;0.0;0.0;0.0
omen;0.0;0.57;0.0;0.594;0.0;0.0;0.0;0.0
omgomgomg;0.0;0.0;0.0;0.453;0.0;0.0;0.0;0.0
ominous;0.0;0.633;0.0;0.594;0.0;0.0;0.0;0.0
omnipotence;0.0;0.0;0.0;0.406;0.0;0.0;0.0;0.0
omniscient;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.531
oncoming;0.0;0.0;0.0;0.281;0.0;0.0;0.0;0.0
oneday;0.0;0.0;0.0;0.0;0.197;0.0;0.0;0.0
onedge;0.0;0.0;0.0;0.359;0.0;0.0;0.0;0.0
onelove;0.0;0.0;0.0;0.0;0.606;0.0;0.0;0.0
oneness;0.0;0.0;0.0;0.0;0.426;0.0;0.0;0.0
onerous;0.406;0.0;0.0;0.0;0.0;0.223;0.0;0.0
ongoing;0.0;0.414;0.0;0.0;0.0;0.0;0.0;0.0
onset;0.0;0.477;0.0;0.0;0.0;0.0;0.0;0.0
ooze;0.0;0.0;0.688;0.0;0.0;0.0;0.0;0.0
openly;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.594
opera;0.061;0.469;0.0;0.057;0.109;0.078;0.242;0.336
operation;0.0;0.0;0.0;0.266;0.0;0.0;0.0;0.445
opinionated;0.359;0.0;0.0;0.0;0.0;0.0;0.0;0.0
opium;0.18;0.0;0.445;0.344;0.0;0.303;0.0;0.0
opponent;0.328;0.406;0.242;0.312;0.0;0.0;0.0;0.0
opportune;0.0;0.0;0.0;0.0;0.406;0.0;0.0;0.0
opportunity;0.0;0.648;0.0;0.0;0.0;0.0;0.0;0.0
opposed;0.484;0.0;0.0;0.344;0.0;0.0;0.0;0.0
opposition;0.469;0.0;0.0;0.0;0.0;0.0;0.0;0.0
oppress;0.49;0.0;0.57;0.516;0.0;0.664;0.0;0.0
oppression;0.603;0.0;0.656;0.688;0.0;0.812;0.0;0.0
oppressive;0.574;0.0;0.633;0.656;0.0;0.625;0.0;0.0
oppressor;0.609;0.0;0.0;0.609;0.0;0.703;0.0;0.0
optimism;0.0;0.625;0.0;0.0;0.703;0.0;0.336;0.617
optimist;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
optimistic;0.0;0.0;0.0;0.0;0.723;0.0;0.0;0.0
oracle;0.0;0.555;0.0;0.0;0.0;0.0;0.0;0.438
orc;0.289;0.0;0.383;0.388;0.0;0.0;0.0;0.0
orchard;0.0;0.0;0.0;0.0;0.221;0.0;0.0;0.0
orchestra;0.132;0.0;0.0;0.0;0.221;0.109;0.0;0.445
ordained;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.641
ordeal;0.5;0.0;0.0;0.0;0.0;0.0;0.453;0.0
ordinance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57
ordination;0.0;0.414;0.0;0.0;0.234;0.0;0.0;0.562
ordnance;0.0;0.0;0.0;0.312;0.0;0.0;0.0;0.0
organ;0.0;0.25;0.0;0.0;0.094;0.0;0.0;0.0
organization;0.0;0.203;0.0;0.0;0.156;0.0;0.125;0.516
orgasm;0.0;0.664;0.0;0.0;0.765;0.0;0.0;0.0
ori;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.297
originality;0.0;0.0;0.0;0.0;0.0;0.0;0.422;0.0
orphan;0.0;0.0;0.0;0.453;0.0;0.734;0.0;0.0
orthodoxy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.445
ourselves;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.523
oust;0.484;0.0;0.0;0.0;0.0;0.375;0.0;0.0
outbreak;0.0;0.0;0.0;0.672;0.0;0.0;0.0;0.0
outburst;0.757;0.0;0.0;0.547;0.176;0.531;0.859;0.0
outcast;0.0;0.0;0.406;0.388;0.0;0.672;0.0;0.0
outcry;0.544;0.0;0.0;0.547;0.0;0.0;0.727;0.0
outdo;0.0;0.406;0.0;0.0;0.0;0.0;0.0;0.0
outdoors;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0
outhouse;0.0;0.0;0.648;0.0;0.0;0.0;0.0;0.0
outpost;0.0;0.0;0.0;0.328;0.0;0.0;0.0;0.0
outrage;0.848;0.0;0.469;0.0;0.0;0.0;0.0;0.0
outraged;0.964;0.0;0.0;0.0;0.0;0.0;0.0;0.0
outrageous;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0
outsider;0.0;0.0;0.0;0.413;0.0;0.0;0.0;0.0
outstanding;0.0;0.0;0.0;0.0;0.879;0.0;0.0;0.0
ovation;0.0;0.0;0.0;0.0;0.0;0.078;0.0;0.0
overbearing;0.547;0.0;0.0;0.0;0.0;0.0;0.0;0.0
overcast;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0
overcome;0.0;0.0;0.0;0.203;0.0;0.0;0.0;0.0
overcoming;0.0;0.0;0.0;0.188;0.0;0.0;0.0;0.0
overdrive;0.0;0.0;0.0;0.234;0.0;0.0;0.0;0.0
overdue;0.0;0.586;0.0;0.0;0.0;0.281;0.156;0.0
overestimate;0.0;0.0;0.0;0.0;0.0;0.0;0.453;0.0
overflowing;0.0;0.0;0.0;0.0;0.588;0.0;0.0;0.0
overjoyed;0.0;0.0;0.0;0.0;0.909;0.0;0.0;0.0
overload;0.0;0.0;0.0;0.0;0.0;0.172;0.0;0.0
overplayed;0.206;0.0;0.0;0.0;0.0;0.0;0.0;0.0
overpowering;0.591;0.0;0.0;0.562;0.0;0.0;0.0;0.0
overpriced;0.212;0.0;0.312;0.0;0.0;0.141;0.0;0.0
overrun;0.429;0.0;0.0;0.0;0.0;0.0;0.0;0.0
overslept;0.0;0.0;0.0;0.226;0.0;0.0;0.0;0.0
overt;0.0;0.0;0.0;0.391;0.0;0.0;0.0;0.0
overthemoon;0.0;0.0;0.0;0.0;0.875;0.0;0.0;0.0
overthinker;0.0;0.0;0.0;0.153;0.0;0.0;0.0;0.0
overthinking;0.0;0.0;0.0;0.309;0.0;0.0;0.0;0.0
overthrow;0.0;0.531;0.0;0.547;0.0;0.0;0.0;0.0
overtired;0.0;0.0;0.0;0.218;0.0;0.0;0.0;0.0
overture;0.0;0.461;0.0;0.0;0.0;0.0;0.0;0.0
overwhelmed;0.0;0.0;0.0;0.469;0.0;0.609;0.0;0.0
overwhelming;0.0;0.0;0.0;0.0;0.0;0.0;0.758;0.0
owing;0.221;0.516;0.203;0.188;0.0;0.398;0.0;0.289
pacing;0.0;0.0;0.0;0.316;0.0;0.0;0.0;0.0
pact;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.695
paddle;0.0;0.32;0.0;0.0;0.0;0.0;0.0;0.0
paean;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.391
pain;0.0;0.0;0.0;0.594;0.0;0.719;0.0;0.0
pained;0.0;0.0;0.0;0.578;0.0;0.833;0.0;0.0
painful;0.426;0.0;0.531;0.844;0.0;0.75;0.0;0.0
painfully;0.0;0.0;0.0;0.0;0.0;0.758;0.0;0.0
pake;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.305
pale;0.0;0.0;0.0;0.0;0.0;0.234;0.0;0.0
pall;0.0;0.0;0.43;0.0;0.0;0.0;0.0;0.0
palpable;0.0;0.0;0.0;0.0;0.0;0.0;0.297;0.0
palpitations;0.0;0.0;0.0;0.484;0.0;0.0;0.0;0.0
palsy;0.0;0.0;0.477;0.516;0.0;0.625;0.0;0.0
pandemic;0.0;0.0;0.0;0.664;0.0;0.75;0.0;0.0
pang;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
panic;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0
panicattack;0.0;0.0;0.0;0.774;0.0;0.0;0.0;0.0
panicked;0.0;0.0;0.0;0.844;0.0;0.0;0.0;0.0
panicking;0.0;0.0;0.0;0.708;0.0;0.0;0.0;0.0
parachute;0.0;0.0;0.0;0.344;0.0;0.0;0.0;0.0
parade;0.0;0.562;0.0;0.062;0.621;0.0;0.406;0.0
paradise;0.0;0.0;0.0;0.0;0.833;0.0;0.0;0.0
paragon;0.0;0.352;0.0;0.0;0.266;0.0;0.0;0.523
paralysis;0.295;0.211;0.0;0.734;0.0;0.719;0.0;0.0
paralyze;0.0;0.0;0.0;0.828;0.0;0.0;0.0;0.0
paralyzed;0.333;0.0;0.0;0.859;0.0;0.703;0.586;0.0
paranoia;0.0;0.0;0.0;0.594;0.0;0.0;0.0;0.0
paranoid;0.0;0.0;0.0;0.688;0.0;0.0;0.0;0.0
parasite;0.0;0.0;0.789;0.578;0.0;0.0;0.0;0.0
pare;0.182;0.336;0.0;0.367;0.0;0.155;0.0;0.0
parietal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.398
parish;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.422
parliament;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.477
parole;0.0;0.492;0.0;0.0;0.0;0.0;0.0;0.0
parrot;0.0;0.0;0.156;0.0;0.0;0.0;0.0;0.0
partake;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.461
parting;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0
partner;0.0;0.0;0.0;0.0;0.333;0.0;0.0;0.0
partners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.727
partnership;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.789
party;0.0;0.0;0.0;0.0;0.765;0.0;0.0;0.0
passenger;0.0;0.438;0.0;0.0;0.0;0.0;0.0;0.0
passion;0.0;0.633;0.0;0.0;0.603;0.0;0.0;0.469
passionate;0.0;0.633;0.0;0.0;0.734;0.0;0.0;0.617
passwords;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.516
pastor;0.0;0.0;0.0;0.0;0.197;0.0;0.0;0.477
pastry;0.0;0.0;0.0;0.0;0.229;0.0;0.0;0.0
path;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.484
pathetic;0.0;0.0;0.477;0.0;0.0;0.688;0.0;0.0
paths;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.398
